ICACHE_STAGE_STARVED_total_pct,        0.016

ICACHE_STAGE_NOT_STARVED_count,      23233779
ICACHE_STAGE_NOT_STARVED_pct,       99.984
ICACHE_STAGE_NOT_STARVED_total_count,      23233779
ICACHE_STAGE_NOT_STARVED_total_pct,       99.984
ICACHE_STAGE_NOT_STARVED_sum_count,      23237382
ICACHE_STAGE_NOT_STARVED_sum_pct,      100.000
ICACHE_STAGE_NOT_STARVED_sum_total_count,      23237382
ICACHE_STAGE_NOT_STARVED_sum_total_pct,      100.000
ICACHE_STAGE_NOT_STARVED_mean,         1.00
ICACHE_STAGE_NOT_STARVED_stddev,         1.00
ICACHE_STAGE_NOT_STARVED_total_mean,         1.00
ICACHE_STAGE_NOT_STARVED_total_stddev,         1.00

ICACHE_STAGE_STALLED_count,      43245219
ICACHE_STAGE_STALLED_pct,       14.025
ICACHE_STAGE_STALLED_total_count,      43245219
ICACHE_STAGE_STALLED_total_pct,       14.025

ICACHE_STAGE_NOT_STALLED_count,      23235586
ICACHE_STAGE_NOT_STALLED_pct,        7.536
ICACHE_STAGE_NOT_STALLED_total_count,      23235586
ICACHE_STAGE_NOT_STALLED_total_pct,        7.536

ICACHE_STAGE_OFF_PATH_count,     241854495
ICACHE_STAGE_OFF_PATH_pct,       78.439
ICACHE_STAGE_OFF_PATH_total_count,     241854495
ICACHE_STAGE_OFF_PATH_total_pct,       78.439
ICACHE_STAGE_OFF_PATH_sum_count,     308335300
ICACHE_STAGE_OFF_PATH_sum_pct,      100.000
ICACHE_STAGE_OFF_PATH_sum_total_count,     308335300
ICACHE_STAGE_OFF_PATH_sum_total_pct,      100.000
ICACHE_STAGE_OFF_PATH_mean,         1.64
ICACHE_STAGE_OFF_PATH_stddev,         1.50
ICACHE_STAGE_OFF_PATH_total_mean,         1.64
ICACHE_STAGE_OFF_PATH_total_stddev,         1.50

DECODE_STAGE_STARVED_count,     134593336
DECODE_STAGE_STARVED_pct,       98.407
DECODE_STAGE_STARVED_total_count,     134593336
DECODE_STAGE_STARVED_total_pct,       98.407

DECODE_STAGE_NOT_STARVED_count,       2179029
DECODE_STAGE_NOT_STARVED_pct,        1.593
DECODE_STAGE_NOT_STARVED_total_count,       2179029
DECODE_STAGE_NOT_STARVED_total_pct,        1.593
DECODE_STAGE_NOT_STARVED_sum_count,     136772365
DECODE_STAGE_NOT_STARVED_sum_pct,      100.000
DECODE_STAGE_NOT_STARVED_sum_total_count,     136772365
DECODE_STAGE_NOT_STARVED_sum_total_pct,      100.000
DECODE_STAGE_NOT_STARVED_mean,         0.02
DECODE_STAGE_NOT_STARVED_stddev,         0.12
DECODE_STAGE_NOT_STARVED_total_mean,         0.02
DECODE_STAGE_NOT_STARVED_total_stddev,         0.12

DECODE_STAGE_STALLED_count,      20099514
DECODE_STAGE_STALLED_pct,        6.519
DECODE_STAGE_STALLED_total_count,      20099514
DECODE_STAGE_STALLED_total_pct,        6.519

DECODE_STAGE_NOT_STALLED_count,     116672851
DECODE_STAGE_NOT_STALLED_pct,       37.840
DECODE_STAGE_NOT_STALLED_total_count,     116672851
DECODE_STAGE_NOT_STALLED_total_pct,       37.840

DECODE_STAGE_OFF_PATH_count,     171562935
DECODE_STAGE_OFF_PATH_pct,       55.642
DECODE_STAGE_OFF_PATH_total_count,     171562935
DECODE_STAGE_OFF_PATH_total_pct,       55.642
DECODE_STAGE_OFF_PATH_sum_count,     308335300
DECODE_STAGE_OFF_PATH_sum_pct,      100.000
DECODE_STAGE_OFF_PATH_sum_total_count,     308335300
DECODE_STAGE_OFF_PATH_sum_total_pct,      100.000
DECODE_STAGE_OFF_PATH_mean,         1.49
DECODE_STAGE_OFF_PATH_stddev,         1.21
DECODE_STAGE_OFF_PATH_total_mean,         1.49
DECODE_STAGE_OFF_PATH_total_stddev,         1.21

UOPQ_STAGE_STARVED_count,      19440791
UOPQ_STAGE_STARVED_pct,       54.314
UOPQ_STAGE_STARVED_total_count,      19440791
UOPQ_STAGE_STARVED_total_pct,       54.314

UOPQ_STAGE_NOT_STARVED_count,      16352307
UOPQ_STAGE_NOT_STARVED_pct,       45.686
UOPQ_STAGE_NOT_STARVED_total_count,      16352307
UOPQ_STAGE_NOT_STARVED_total_pct,       45.686
UOPQ_STAGE_NOT_STARVED_sum_count,      35793098
UOPQ_STAGE_NOT_STARVED_sum_pct,      100.000
UOPQ_STAGE_NOT_STARVED_sum_total_count,      35793098
UOPQ_STAGE_NOT_STARVED_sum_total_pct,      100.000
UOPQ_STAGE_NOT_STARVED_mean,         0.46
UOPQ_STAGE_NOT_STARVED_stddev,         0.48
UOPQ_STAGE_NOT_STARVED_total_mean,         0.46
UOPQ_STAGE_NOT_STARVED_total_stddev,         0.48

UOPQ_STAGE_STALLED_count,      46065355
UOPQ_STAGE_STALLED_pct,       14.940
UOPQ_STAGE_STALLED_total_count,      46065355
UOPQ_STAGE_STALLED_total_pct,       14.940

UOPQ_STAGE_NOT_STALLED_count,      35793098
UOPQ_STAGE_NOT_STALLED_pct,       11.608
UOPQ_STAGE_NOT_STALLED_total_count,      35793098
UOPQ_STAGE_NOT_STALLED_total_pct,       11.608

UOPQ_STAGE_OFF_PATH_count,     226476847
UOPQ_STAGE_OFF_PATH_pct,       73.451
UOPQ_STAGE_OFF_PATH_total_count,     226476847
UOPQ_STAGE_OFF_PATH_total_pct,       73.451
UOPQ_STAGE_OFF_PATH_sum_count,     308335300
UOPQ_STAGE_OFF_PATH_sum_pct,      100.000
UOPQ_STAGE_OFF_PATH_sum_total_count,     308335300
UOPQ_STAGE_OFF_PATH_sum_total_pct,      100.000
UOPQ_STAGE_OFF_PATH_mean,         1.59
UOPQ_STAGE_OFF_PATH_stddev,         1.42
UOPQ_STAGE_OFF_PATH_total_mean,         1.59
UOPQ_STAGE_OFF_PATH_total_stddev,         1.42

MAP_STAGE_STARVED_count,       2369374
MAP_STAGE_STARVED_pct,        2.841
MAP_STAGE_STARVED_total_count,       2369374
MAP_STAGE_STARVED_total_pct,        2.841

MAP_STAGE_NOT_STARVED_count,      81028023
MAP_STAGE_NOT_STARVED_pct,       97.159
MAP_STAGE_NOT_STARVED_total_count,      81028023
MAP_STAGE_NOT_STARVED_total_pct,       97.159
MAP_STAGE_NOT_STARVED_sum_count,      83397397
MAP_STAGE_NOT_STARVED_sum_pct,      100.000
MAP_STAGE_NOT_STARVED_sum_total_count,      83397397
MAP_STAGE_NOT_STARVED_sum_total_pct,      100.000
MAP_STAGE_NOT_STARVED_mean,         0.97
MAP_STAGE_NOT_STARVED_stddev,         0.96
MAP_STAGE_NOT_STARVED_total_mean,         0.97
MAP_STAGE_NOT_STARVED_total_stddev,         0.96

MAP_STAGE_STALLED_count,      56904384
MAP_STAGE_STALLED_pct,       18.455
MAP_STAGE_STALLED_total_count,      56904384
MAP_STAGE_STALLED_total_pct,       18.455

MAP_STAGE_NOT_STALLED_count,      26493013
MAP_STAGE_NOT_STALLED_pct,        8.592
MAP_STAGE_NOT_STALLED_total_count,      26493013
MAP_STAGE_NOT_STALLED_total_pct,        8.592

MAP_STAGE_OFF_PATH_count,     224937903
MAP_STAGE_OFF_PATH_pct,       72.952
MAP_STAGE_OFF_PATH_total_count,     224937903
MAP_STAGE_OFF_PATH_total_pct,       72.952
MAP_STAGE_OFF_PATH_sum_count,     308335300
MAP_STAGE_OFF_PATH_sum_pct,      100.000
MAP_STAGE_OFF_PATH_sum_total_count,     308335300
MAP_STAGE_OFF_PATH_sum_total_pct,      100.000
MAP_STAGE_OFF_PATH_mean,         1.54
MAP_STAGE_OFF_PATH_stddev,         1.38
MAP_STAGE_OFF_PATH_total_mean,         1.54
MAP_STAGE_OFF_PATH_total_stddev,         1.38

EXEC_STAGE_STARVED_count,      52243000
EXEC_STAGE_STARVED_pct,       16.944
EXEC_STAGE_STARVED_total_count,      52243000
EXEC_STAGE_STARVED_total_pct,       16.944

EXEC_STAGE_NOT_STARVED_count,      53204268
EXEC_STAGE_NOT_STARVED_pct,       17.255
EXEC_STAGE_NOT_STARVED_total_count,      53204268
EXEC_STAGE_NOT_STARVED_total_pct,       17.255

EXEC_STAGE_OFF_PATH_count,     202888032
EXEC_STAGE_OFF_PATH_pct,       65.801
EXEC_STAGE_OFF_PATH_total_count,     202888032
EXEC_STAGE_OFF_PATH_total_pct,       65.801
EXEC_STAGE_OFF_PATH_sum_count,     308335300
EXEC_STAGE_OFF_PATH_sum_pct,      100.000
EXEC_STAGE_OFF_PATH_sum_total_count,     308335300
EXEC_STAGE_OFF_PATH_sum_total_pct,      100.000
EXEC_STAGE_OFF_PATH_mean,         1.49
EXEC_STAGE_OFF_PATH_stddev,         1.29
EXEC_STAGE_OFF_PATH_total_mean,         1.49
EXEC_STAGE_OFF_PATH_total_stddev,         1.29

FU_BUSY_0_count,      75995010
FU_BUSY_0_total_count,      75995010

FU_BUSY_1_count,      99840959
FU_BUSY_1_total_count,      99840959

FU_BUSY_2_count,      31802036
FU_BUSY_2_total_count,      31802036

FU_BUSY_3_count,      20539938
FU_BUSY_3_total_count,      20539938

FU_BUSY_4_count,      25820363
FU_BUSY_4_total_count,      25820363

FU_BUSY_5_count,      23502979
FU_BUSY_5_total_count,      23502979

FU_BUSY_6_count,       4429580
FU_BUSY_6_total_count,       4429580

FU_BUSY_7_count,       6119069
FU_BUSY_7_total_count,       6119069

FU_BUSY_8_count,             0
FU_BUSY_8_total_count,             0

FU_BUSY_9_count,             0
FU_BUSY_9_total_count,             0

FU_BUSY_10_count,             0
FU_BUSY_10_total_count,             0

FU_BUSY_11_count,             0
FU_BUSY_11_total_count,             0

FU_BUSY_12_count,             0
FU_BUSY_12_total_count,             0

FU_BUSY_13_count,             0
FU_BUSY_13_total_count,             0

FU_BUSY_14_count,             0
FU_BUSY_14_total_count,             0

FU_BUSY_15_count,             0
FU_BUSY_15_total_count,             0

FU_BUSY_16_count,             0
FU_BUSY_16_total_count,             0

FU_BUSY_17_count,             0
FU_BUSY_17_total_count,             0

FU_BUSY_18_count,             0
FU_BUSY_18_total_count,             0

FU_BUSY_19_count,             0
FU_BUSY_19_total_count,             0

FU_BUSY_20_count,             0
FU_BUSY_20_total_count,             0

FU_BUSY_21_count,             0
FU_BUSY_21_total_count,             0

FU_BUSY_22_count,             0
FU_BUSY_22_total_count,             0

FU_BUSY_23_count,             0
FU_BUSY_23_total_count,             0

FU_BUSY_24_count,             0
FU_BUSY_24_total_count,             0

FU_BUSY_25_count,             0
FU_BUSY_25_total_count,             0

FU_BUSY_26_count,             0
FU_BUSY_26_total_count,             0

FU_BUSY_27_count,             0
FU_BUSY_27_total_count,             0

FU_BUSY_28_count,             0
FU_BUSY_28_total_count,             0

FU_BUSY_29_count,             0
FU_BUSY_29_total_count,             0

FU_BUSY_30_count,             0
FU_BUSY_30_total_count,             0

FU_BUSY_31_count,             0
FU_BUSY_31_total_count,             0

FU_REJECTED_OP_INV_NOT_SIMD_count,             0
FU_REJECTED_OP_INV_NOT_SIMD_pct,        0.000
FU_REJECTED_OP_INV_NOT_SIMD_total_count,             0
FU_REJECTED_OP_INV_NOT_SIMD_total_pct,        0.000

FU_REJECTED_OP_NOP_NOT_SIMD_count,        260657
FU_REJECTED_OP_NOP_NOT_SIMD_pct,        0.429
FU_REJECTED_OP_NOP_NOT_SIMD_total_count,        260657
FU_REJECTED_OP_NOP_NOT_SIMD_total_pct,        0.429

FU_REJECTED_OP_CF_NOT_SIMD_count,            79
FU_REJECTED_OP_CF_NOT_SIMD_pct,        0.000
FU_REJECTED_OP_CF_NOT_SIMD_total_count,            79
FU_REJECTED_OP_CF_NOT_SIMD_total_pct,        0.000

FU_REJECTED_OP_MOV_NOT_SIMD_count,        615299
FU_REJECTED_OP_MOV_NOT_SIMD_pct,        1.012
FU_REJECTED_OP_MOV_NOT_SIMD_total_count,        615299
FU_REJECTED_OP_MOV_NOT_SIMD_total_pct,        1.012

FU_REJECTED_OP_CMOV_NOT_SIMD_count,             0
FU_REJECTED_OP_CMOV_NOT_SIMD_pct,        0.000
FU_REJECTED_OP_CMOV_NOT_SIMD_total_count,             0
FU_REJECTED_OP_CMOV_NOT_SIMD_total_pct,        0.000

FU_REJECTED_OP_LDA_NOT_SIMD_count,       1311425
FU_REJECTED_OP_LDA_NOT_SIMD_pct,        2.157
FU_REJECTED_OP_LDA_NOT_SIMD_total_count,       1311425
FU_REJECTED_OP_LDA_NOT_SIMD_total_pct,        2.157

FU_REJECTED_OP_IMEM_NOT_SIMD_count,             0
FU_REJECTED_OP_IMEM_NOT_SIMD_pct,        0.000
FU_REJECTED_OP_IMEM_NOT_SIMD_total_count,             0
FU_REJECTED_OP_IMEM_NOT_SIMD_total_pct,        0.000

FU_REJECTED_OP_IADD_NOT_SIMD_count,        976345
FU_REJECTED_OP_IADD_NOT_SIMD_pct,        1.606
FU_REJECTED_OP_IADD_NOT_SIMD_total_count,        976345
FU_REJECTED_OP_IADD_NOT_SIMD_total_pct,        1.606

FU_REJECTED_OP_IMUL_NOT_SIMD_count,       1414545
FU_REJECTED_OP_IMUL_NOT_SIMD_pct,        2.326
FU_REJECTED_OP_IMUL_NOT_SIMD_total_count,       1414545
FU_REJECTED_OP_IMUL_NOT_SIMD_total_pct,        2.326

FU_REJECTED_OP_IDIV_NOT_SIMD_count,             0
FU_REJECTED_OP_IDIV_NOT_SIMD_pct,        0.000
FU_REJECTED_OP_IDIV_NOT_SIMD_total_count,             0
FU_REJECTED_OP_IDIV_NOT_SIMD_total_pct,        0.000

FU_REJECTED_OP_ICMP_NOT_SIMD_count,      53282142
FU_REJECTED_OP_ICMP_NOT_SIMD_pct,       87.622
FU_REJECTED_OP_ICMP_NOT_SIMD_total_count,      53282142
FU_REJECTED_OP_ICMP_NOT_SIMD_total_pct,       87.622

FU_REJECTED_OP_LOGIC_NOT_SIMD_count,       1662385
FU_REJECTED_OP_LOGIC_NOT_SIMD_pct,        2.734
FU_REJECTED_OP_LOGIC_NOT_SIMD_total_count,       1662385
FU_REJECTED_OP_LOGIC_NOT_SIMD_total_pct,        2.734

FU_REJECTED_OP_SHIFT_NOT_SIMD_count,       1285872
FU_REJECTED_OP_SHIFT_NOT_SIMD_pct,        2.115
FU_REJECTED_OP_SHIFT_NOT_SIMD_total_count,       1285872
FU_REJECTED_OP_SHIFT_NOT_SIMD_total_pct,        2.115

FU_REJECTED_OP_FMEM_NOT_SIMD_count,             0
FU_REJECTED_OP_FMEM_NOT_SIMD_pct,        0.000
FU_REJECTED_OP_FMEM_NOT_SIMD_total_count,             0
FU_REJECTED_OP_FMEM_NOT_SIMD_total_pct,        0.000

FU_REJECTED_OP_FCVT_NOT_SIMD_count,             0
FU_REJECTED_OP_FCVT_NOT_SIMD_pct,        0.000
FU_REJECTED_OP_FCVT_NOT_SIMD_total_count,             0
FU_REJECTED_OP_FCVT_NOT_SIMD_total_pct,        0.000

FU_REJECTED_OP_FADD_NOT_SIMD_count,             0
FU_REJECTED_OP_FADD_NOT_SIMD_pct,        0.000
FU_REJECTED_OP_FADD_NOT_SIMD_total_count,             0
FU_REJECTED_OP_FADD_NOT_SIMD_total_pct,        0.000

FU_REJECTED_OP_FMUL_NOT_SIMD_count,             0
FU_REJECTED_OP_FMUL_NOT_SIMD_pct,        0.000
FU_REJECTED_OP_FMUL_NOT_SIMD_total_count,             0
FU_REJECTED_OP_FMUL_NOT_SIMD_total_pct,        0.000

FU_REJECTED_OP_FMA_NOT_SIMD_count,             0
FU_REJECTED_OP_FMA_NOT_SIMD_pct,        0.000
FU_REJECTED_OP_FMA_NOT_SIMD_total_count,             0
FU_REJECTED_OP_FMA_NOT_SIMD_total_pct,        0.000

FU_REJECTED_OP_FDIV_NOT_SIMD_count,             0
FU_REJECTED_OP_FDIV_NOT_SIMD_pct,        0.000
FU_REJECTED_OP_FDIV_NOT_SIMD_total_count,             0
FU_REJECTED_OP_FDIV_NOT_SIMD_total_pct,        0.000

FU_REJECTED_OP_FCMP_NOT_SIMD_count,             0
FU_REJECTED_OP_FCMP_NOT_SIMD_pct,        0.000
FU_REJECTED_OP_FCMP_NOT_SIMD_total_count,             0
FU_REJECTED_OP_FCMP_NOT_SIMD_total_pct,        0.000

FU_REJECTED_OP_FCMOV_NOT_SIMD_count,             0
FU_REJECTED_OP_FCMOV_NOT_SIMD_pct,        0.000
FU_REJECTED_OP_FCMOV_NOT_SIMD_total_count,             0
FU_REJECTED_OP_FCMOV_NOT_SIMD_total_pct,        0.000

FU_REJECTED_OP_GATHER_NOT_SIMD_count,             0
FU_REJECTED_OP_GATHER_NOT_SIMD_pct,        0.000
FU_REJECTED_OP_GATHER_NOT_SIMD_total_count,             0
FU_REJECTED_OP_GATHER_NOT_SIMD_total_pct,        0.000

FU_REJECTED_OP_SCATTER_NOT_SIMD_count,             0
FU_REJECTED_OP_SCATTER_NOT_SIMD_pct,        0.000
FU_REJECTED_OP_SCATTER_NOT_SIMD_total_count,             0
FU_REJECTED_OP_SCATTER_NOT_SIMD_total_pct,        0.000

FU_REJECTED_OP_PIPELINED_FAST_NOT_SIMD_count,             0
FU_REJECTED_OP_PIPELINED_FAST_NOT_SIMD_pct,        0.000
FU_REJECTED_OP_PIPELINED_FAST_NOT_SIMD_total_count,             0
FU_REJECTED_OP_PIPELINED_FAST_NOT_SIMD_total_pct,        0.000

FU_REJECTED_OP_PIPELINED_MEDIUM_NOT_SIMD_count,             0
FU_REJECTED_OP_PIPELINED_MEDIUM_NOT_SIMD_pct,        0.000
FU_REJECTED_OP_PIPELINED_MEDIUM_NOT_SIMD_total_count,             0
FU_REJECTED_OP_PIPELINED_MEDIUM_NOT_SIMD_total_pct,        0.000

FU_REJECTED_OP_PIPELINED_SLOW_NOT_SIMD_count,             0
FU_REJECTED_OP_PIPELINED_SLOW_NOT_SIMD_pct,        0.000
FU_REJECTED_OP_PIPELINED_SLOW_NOT_SIMD_total_count,             0
FU_REJECTED_OP_PIPELINED_SLOW_NOT_SIMD_total_pct,        0.000

FU_REJECTED_OP_NOTPIPELINED_MEDIUM_NOT_SIMD_count,             0
FU_REJECTED_OP_NOTPIPELINED_MEDIUM_NOT_SIMD_pct,        0.000
FU_REJECTED_OP_NOTPIPELINED_MEDIUM_NOT_SIMD_total_count,             0
FU_REJECTED_OP_NOTPIPELINED_MEDIUM_NOT_SIMD_total_pct,        0.000

FU_REJECTED_OP_NOTPIPELINED_SLOW_NOT_SIMD_count,             0
FU_REJECTED_OP_NOTPIPELINED_SLOW_NOT_SIMD_pct,        0.000
FU_REJECTED_OP_NOTPIPELINED_SLOW_NOT_SIMD_total_count,             0
FU_REJECTED_OP_NOTPIPELINED_SLOW_NOT_SIMD_total_pct,        0.000

FU_REJECTED_OP_NOTPIPELINED_VERY_SLOW_NOT_SIMD_count,             0
FU_REJECTED_OP_NOTPIPELINED_VERY_SLOW_NOT_SIMD_pct,        0.000
FU_REJECTED_OP_NOTPIPELINED_VERY_SLOW_NOT_SIMD_total_count,             0
FU_REJECTED_OP_NOTPIPELINED_VERY_SLOW_NOT_SIMD_total_pct,        0.000

FU_REJECTED_OP_INV_SIMD_count,             0
FU_REJECTED_OP_INV_SIMD_pct,        0.000
FU_REJECTED_OP_INV_SIMD_total_count,             0
FU_REJECTED_OP_INV_SIMD_total_pct,        0.000

FU_REJECTED_OP_NOP_SIMD_count,             0
